nome, ocorrências, tipo, processo
SENADO,61,INTDO,ADI5398
SENADO,61,INTDO,ADI5497
SENADO,61,INTDO,ADI5633
SENADO,61,INTDO,ADI5649
SENADO,61,INTDO,ADI5734
SENADO,61,INTDO,ADI6524
SENADO,61,INTDO,ADPF0158
SENADO,61,INTDO,ADPF0201
SENADO,61,INTDO,ADPF0643
SENADO,61,INTDO,ADPF0644
SENADO,61,INTDO,ADPF0663
SENADO,61,INTDO,ADPF0739
SERGIPE,50,AMICUS,ADI3311
SERGIPE,50,AMICUS,ADI3837
SERGIPE,50,AMICUS,ADI4332
SERGIPE,50,AMICUS,ADI4449
SERGIPE,50,AMICUS,ADI4606
SERGIPE,50,AMICUS,ADI4854
SERGIPE,50,AMICUS,ADI5011
SERGIPE,50,AMICUS,ADI5039
SERGIPE,50,AMICUS,ADI5100
SERGIPE,50,AMICUS,ADI5186
SERGIPE,50,AMICUS,ADI5334
SERGIPE,50,AMICUS,ADI5361
SERGIPE,50,AMICUS,ADI5439
SERGIPE,50,AMICUS,ADI5463
SERGIPE,50,AMICUS,ADI5464
SERGIPE,50,AMICUS,ADI5492
SERGIPE,50,AMICUS,ADI5534
SERGIPE,50,AMICUS,ADI5628
SERGIPE,50,AMICUS,ADI5737
SERGIPE,50,AMICUS,ADI5773
SERGIPE,50,AMICUS,ADI5803
SERGIPE,50,AMICUS,ADI5857
SERGIPE,50,AMICUS,ADI5866
SERGIPE,50,AMICUS,ADI6135
SERGIPE,50,AMICUS,ADI6158
SERGIPE,50,AMICUS,ADI6159
SERGIPE,50,AMICUS,ADI6164
SERGIPE,50,AMICUS,ADI6166
SERGIPE,50,AMICUS,ADI6167
SERGIPE,50,AMICUS,ADI6169
SERGIPE,50,AMICUS,ADI6170
SERGIPE,50,AMICUS,ADI6182
SERGIPE,50,AMICUS,ADI6183
SERGIPE,50,AMICUS,ADPF0357
SERGIPE,50,AMICUS,ADPF0427
SERGIPE,50,AMICUS,ADPF0493
SERGIPE,50,AMICUS,ADPF0597
SERGIPE,50,AMICUS,ADPF0665
SERGIPE,50,INTDO,ADI2779
SERGIPE,50,INTDO,ADI3019
SERGIPE,50,INTDO,ADI3103
SERGIPE,50,INTDO,ADI3127
SERGIPE,50,INTDO,ADI3972
SERGIPE,50,INTDO,ADI4628
SERGIPE,50,INTDO,ADI4713
SERGIPE,50,INTDO,ADI6163
SERGIPE,50,INTDO,ADPF0347
SERGIPE,50,INTDO,ADPF0671
SERGIPE,50,INTDO,ADPF0684
SERGIPE,50,INTDO,ADPF0743
SERGIVAL DA SILVA RIBEIRO,2,INTDO,ADPF0267
SERGIVAL DA SILVA RIBEIRO,2,REQTE,ADPF0268
SERJUSMIG - SINDICATO DOS SERVIDORES DA JUSTICA DE MINAS GERAIS,1,INTDO,ADI3106
SERVICO BRASILEIRO DE APOIO AS MICRO E PEQUENAS EMPRESAS - SEBRAE,1,AMICUS,ADI5464
SERVICO NACIONAL DE APRENDIZAGEM RURAL - ADMINISTROCAO REGIONAL DO PARANASERGIPENAR - PR,1,AMICUS,ADI4395
SIDICATO NACIONAL DOS SERVIDORES FEDERAIS DA EDUCACAO BASICA E PROFISSIONAL - SINASEFE,1,AMICUS,ADI2968
SILCAR S S PAR SUL IND COM LTDA ME,1,INTDO,ADPF0519
SILVANO DONIZETTI MENDES,1,REQTE,ADI3414
SILVEIRA & GAVA TRANSPORTE E LOGISTICA LTDA,1,INTDO,ADPF0519
SINASEMPU - SIND.NAC. SERVIDORES DO MP DA UNIAO,1,AMICUS,ADI2968
SINBRACOM - SINDICATO BRASILEIRO DAS DISTRIBUIDORAS DE COMBUSTIVEIS,2,AMICUS,ADI5277
SINBRACOM - SINDICATO BRASILEIRO DAS DISTRIBUIDORAS DE COMBUSTIVEIS,2,REQTE,ADI6572
SIND - JUSTICA - SINDICATO DOS SERVIDORES DO PODER JUDICIARIO DO RIO DE JANEIRO,1,AMICUS,ADI3782
"SIND - REP - SINDICATO DOS REFORMADOS E PENSIONISTAS DAS POLICIAS MILITARES, BRIGADAS MILITARES E CORPOS DE BOMBEIROS MILITARES DO BRASIL",1,REQTE,ADPF0042
SIND DOS SERV DO PODER JUDICIARIO RIO JANEIRO,1,AMICUS,ADI6164
SIND DOS TRAB DO PODER JUD FEDERAL NO MG,1,AMICUS,ADPF0438
SIND EMP COMP VENDA LOC ADM IMOV RESID COMERC SAO PAULO,2,AMICUS,ADI5771
SIND EMP COMP VENDA LOC ADM IMOV RESID COMERC SAO PAULO,2,AMICUS,ADI5787
SIND.NAC. AERONAUTAS,2,AMICUS,ADI5667
SIND.NAC. AERONAUTAS,2,AMICUS,ADI6137
SIND.NAC. AERONAUTAS - SNA,1,AMICUS,ADPF0529
SIND.NAC. AEROVIARIOS,1,INTDO,ADI3934
SIND.NAC. ANALISTAS - TRIBUTARIOS DA RECEITA FEDERAL DO BRASIL,1,AMICUS,ADI6562
SIND.NAC. ANALISTAS TRIBUTARIOS DA RECEITA FEDERAL DO BRASIL - SINDIRECEITA,3,AMICUS,ADI4214
SIND.NAC. ANALISTAS TRIBUTARIOS DA RECEITA FEDERAL DO BRASIL - SINDIRECEITA,3,AMICUS,ADI4616
SIND.NAC. ANALISTAS TRIBUTARIOS DA RECEITA FEDERAL DO BRASIL - SINDIRECEITA,3,AMICUS,ADI5391
"SIND.NAC. APOSENTADOS, PENSIONISTAS E IDOSOS DA FORCA SINDICAL",3,AMICUS,ADPF0165
"SIND.NAC. APOSENTADOS, PENSIONISTAS E IDOSOS DA FORCA SINDICAL",3,REQTE,ADI5880
"SIND.NAC. APOSENTADOS, PENSIONISTAS E IDOSOS DA FORCA SINDICAL",3,REQTE,ADPF0363
SIND.NAC. ASSOCIACOES DE FUTEBOL PROFISSIONAL E SUAS ENTIDADES ESTADUAIS DE ADMINISTROCAO E LIGAS,1,REQTE,ADI5450
SIND.NAC. AUDITORES - FISCAIS DA RECEITA FEDERAL DO BRASIL - SINDIFISCO NACIONAL,2,AMICUS,ADI4888
SIND.NAC. AUDITORES - FISCAIS DA RECEITA FEDERAL DO BRASIL - SINDIFISCO NACIONAL,2,AMICUS,ADI5809
SIND.NAC. AUDITORES - FISCAIS DA RECEITA FEDERAL DO BRASIL - UNAFISCO SINDICAL,1,AMICUS,ADI4010
SIND.NAC. AUDITORES FISCAIS DA RECEITA FEDERAL,1,AMICUS,ADI4882
SIND.NAC. AUDITORES FISCAIS DA RECEITA FEDERAL - UNAFISCO,1,INTDO,ADI3104
SIND.NAC. AUDITORES FISCAIS DA RECEITA FEDERAL - UNAFISCO SINDICAL,5,AMICUS,ADI3133
SIND.NAC. AUDITORES FISCAIS DA RECEITA FEDERAL - UNAFISCO SINDICAL,5,AMICUS,ADI3143
SIND.NAC. AUDITORES FISCAIS DA RECEITA FEDERAL - UNAFISCO SINDICAL,5,AMICUS,ADI3172
SIND.NAC. AUDITORES FISCAIS DA RECEITA FEDERAL - UNAFISCO SINDICAL,5,AMICUS,ADI3184
SIND.NAC. AUDITORES FISCAIS DA RECEITA FEDERAL - UNAFISCO SINDICAL,5,INTDO,ADI3099
SIND.NAC. AUDITORES FISCAIS DA RECEITA FEDERAL DO BRASIL - SINDIFISCO NACIONAL,7,AMICUS,ADI4616
SIND.NAC. AUDITORES FISCAIS DA RECEITA FEDERAL DO BRASIL - SINDIFISCO NACIONAL,7,AMICUS,ADI4730
SIND.NAC. AUDITORES FISCAIS DA RECEITA FEDERAL DO BRASIL - SINDIFISCO NACIONAL,7,AMICUS,ADI4769
SIND.NAC. AUDITORES FISCAIS DA RECEITA FEDERAL DO BRASIL - SINDIFISCO NACIONAL,7,AMICUS,ADI4830
SIND.NAC. AUDITORES FISCAIS DA RECEITA FEDERAL DO BRASIL - SINDIFISCO NACIONAL,7,AMICUS,ADI5502
SIND.NAC. AUDITORES FISCAIS DA RECEITA FEDERAL DO BRASIL - SINDIFISCO NACIONAL,7,AMICUS,ADI6035
SIND.NAC. AUDITORES FISCAIS DA RECEITA FEDERAL DO BRASIL - SINDIFISCO NACIONAL,7,AMICUS,ADI6255
SIND.NAC. AUDITORES FISCAIS DA RECEITA FEDERAL DO BRASIL - UNAFISCO SINDICAL,1,AMICUS,ADI4233
SIND.NAC. AUDITORES FISCAIS DO TESOURO NACIONAL - SINDFISCO,1,REQTE,ADI0325
SIND.NAC. AUDITORES FISCAIS DO TRABALHO,2,AMICUS,ADI2968
SIND.NAC. AUDITORES FISCAIS DO TRABALHO,2,AMICUS,ADI4838
SIND.NAC. AUDITORES FISCAIS DO TRABALHO - SINAIT,3,AMICUS,ADI5502
SIND.NAC. AUDITORES FISCAIS DO TRABALHO - SINAIT,3,AMICUS,ADI6035
SIND.NAC. AUDITORES FISCAIS DO TRABALHO - SINAIT,3,AMICUS,ADPF0606
SIND.NAC. AUDITORES FISCAIS DO TRABALHO SINAIT,4,AMICUS,ADI6342
SIND.NAC. AUDITORES FISCAIS DO TRABALHO SINAIT,4,AMICUS,ADI6363
SIND.NAC. AUDITORES FISCAIS DO TRABALHO SINAIT,4,AMICUS,ADI6562
SIND.NAC. AUDITORES FISCAIS DO TRABALHO SINAIT,4,AMICUS,ADPF0647
SIND.NAC. CONCESSIONARIAS DE RODOVIAS URBANAS - SINCROD,1,AMICUS,ADPF0488
SIND.NAC. DA INDUSTRIA DE CIMENTO - SNIC,1,REQTE,ADI1343
SIND.NAC. DA INDUSTRIA DE MAQUINAS - SINDIMAQ,1,REQTE,ADI1149
SIND.NAC. DA INDUSTRIA DE PRODUTOS PARA DEFESA VEGETAL - SINDEVEG,1,AMICUS,ADI5553
SIND.NAC. DA INDUSTRIA DE PRODUTOS PARA DEFESA VEGETAL - SINDIVEG,2,AMICUS,ADI6137
SIND.NAC. DA INDUSTRIA DE PRODUTOS PARA DEFESA VEGETAL - SINDIVEG,2,AMICUS,ADPF0599
SIND.NAC. DA INDUSTRIA DE PRODUTOS PARA DEFESA VEGETAL - SINDIVEG - ATUAL DENOMINACAO DO SIND.NAC. DA INDUSTRIA DE DEFENSIVOS AGRICOLAS - SINDAG,1,AMICUS,ADPF0221
SIND.NAC. DA INDUSTRIA DO CIMENTO,1,AMICUS,ADPF0749
SIND.NAC. DELEGADOS DE POLICIA FEDERAL - SINDEPOL,1,AMICUS,ADI3309
SIND.NAC. DOCENTES DAS INSTITUICOES DE ENSINO SUPERIOR,3,AMICUS,ADI4782
SIND.NAC. DOCENTES DAS INSTITUICOES DE ENSINO SUPERIOR,3,AMICUS,ADI5719
SIND.NAC. DOCENTES DAS INSTITUICOES DE ENSINO SUPERIOR,3,AMICUS,ADI6257
SIND.NAC. DOCENTES DAS INSTITUICOES DE ENSINO SUPERIOR - ANDES,5,AMICUS,ADI3143
SIND.NAC. DOCENTES DAS INSTITUICOES DE ENSINO SUPERIOR - ANDES,5,AMICUS,ADI4357
SIND.NAC. DOCENTES DAS INSTITUICOES DE ENSINO SUPERIOR - ANDES,5,AMICUS,ADI4895
SIND.NAC. DOCENTES DAS INSTITUICOES DE ENSINO SUPERIOR - ANDES,5,AMICUS,ADI5809
SIND.NAC. DOCENTES DAS INSTITUICOES DE ENSINO SUPERIOR - ANDES,5,INTDO,ADI3104
SIND.NAC. DOCENTES DAS INSTITUICOES DE ENSINO SUPERIOR - ANDES - SIND.NAC.,8,AMICUS,ADI3133
SIND.NAC. DOCENTES DAS INSTITUICOES DE ENSINO SUPERIOR - ANDES - SIND.NAC.,8,AMICUS,ADI3172
SIND.NAC. DOCENTES DAS INSTITUICOES DE ENSINO SUPERIOR - ANDES - SIND.NAC.,8,AMICUS,ADI3184
SIND.NAC. DOCENTES DAS INSTITUICOES DE ENSINO SUPERIOR - ANDES - SIND.NAC.,8,AMICUS,ADI6565
SIND.NAC. DOCENTES DAS INSTITUICOES DE ENSINO SUPERIOR - ANDES - SIND.NAC.,8,AMICUS,ADPF0759
SIND.NAC. DOCENTES DAS INSTITUICOES DE ENSINO SUPERIOR - ANDES - SIND.NAC.,8,INTDO,ADI3099
SIND.NAC. DOCENTES DAS INSTITUICOES DE ENSINO SUPERIOR - ANDES - SIND.NAC.,8,REQTE,ADI0364
SIND.NAC. DOCENTES DAS INSTITUICOES DE ENSINO SUPERIOR - ANDES - SIND.NAC.,8,REQTE,ADI0378
SIND.NAC. DOCENTES DAS INSTITUICOES DE ENSINO SUPERIOR - ANDES - SN,1,AMICUS,ADI5502
SIND.NAC. DOCENTES DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR ANDES,1,AMICUS,ADI2968
SIND.NAC. EMPRESAS AEROVIARIAS - SNEA,1,REQTE,ADI1083
SIND.NAC. EMPRESAS DE ARQUITETURA E DE ENGENHARIA CONSULTIVA SENAENCO,1,AMICUS,ADPF0171
SIND.NAC. EMPRESAS DE ARQUITETURA E ENGENHARIA CONSULTIVA - SINAENCO,2,AMICUS,ADPF0053
SIND.NAC. EMPRESAS DE ARQUITETURA E ENGENHARIA CONSULTIVA - SINAENCO,2,AMICUS,ADPF0659
SIND.NAC. EMPRESAS DE AVIACAO AGRICOLA,1,REQTE,ADPF0529
SIND.NAC. EMPRESAS DE AVIACAO AGRICOLA SINDAG,2,AMICUS,ADI5592
SIND.NAC. EMPRESAS DE AVIACAO AGRICOLA SINDAG,2,AMICUS,ADPF0667
SIND.NAC. EMPRESAS DE ENCOMENDAS EXPRESSAS,2,AMICUS,ADPF0046
SIND.NAC. EMPRESAS DE ENCOMENDAS EXPRESSAS,2,REQTE,ADPF0070
SIND.NAC. EMPRESAS DE INSPECAO DE SEGURANCA E TECNICA VEICULAR - SINAV,1,REQTE,ADI3914
SIND.NAC. EMPRESAS DE MEDICINA DE GRUPO - SINAMGE,2,REQTE,ADI5056
SIND.NAC. EMPRESAS DE MEDICINA DE GRUPO - SINAMGE,2,REQTE,ADPF0314
SIND.NAC. EMPRESAS DE NAVEGACAO MARITIMA,1,REQTE,ADI0054
SIND.NAC. EMPRESAS DE ODONTOLOGIA DE GRUPO - SINOG,2,AMICUS,ADI5835
SIND.NAC. EMPRESAS DE ODONTOLOGIA DE GRUPO - SINOG,2,AMICUS,ADI5986
SIND.NAC. EMPRESAS DE RADIOCOMUNICACOES - SINDER SP,1,REQTE,ADI3883
SIND.NAC. EMPRESAS DE TAXI AEREO - SNETA,1,REQTE,ADI0920
SIND.NAC. EMPRESAS DE TELEFONIA E DE SERVICO MOVEL CELULAR E PESSOAL - SINDITELEBRASIL,3,AMICUS,ADI5224
SIND.NAC. EMPRESAS DE TELEFONIA E DE SERVICO MOVEL CELULAR E PESSOAL - SINDITELEBRASIL,3,AMICUS,ADI6482
SIND.NAC. EMPRESAS DE TELEFONIA E DE SERVICO MOVEL CELULAR E PESSOAL - SINDITELEBRASIL,3,AMICUS,ADPF0427
SIND.NAC. EMPRESAS DISTRIBUIDORAS DE COMBUSTIVEIS E DE LUBRIFICANTES - SINDICOM,1,AMICUS,ADI4854
SIND.NAC. EMPRESAS DISTRIBUIDORAS DE COMBUSTIVEIS E LUBRIFICANTES - SINDICOM,1,AMICUS,ADI5277
SIND.NAC. EMPRESAS DISTRIBUIDORAS DE GAS LIQUEFEITO DE PETROLEO - SINDIGAS,1,INTDO,ADI2359
SIND.NAC. ENTIDADES FECHADAS DE PREVIDENCIA PRIVADA - SINDAPP,1,REQTE,ADI1525
SIND.NAC. INDUSTRIAS DE CIMENTO - SNIC,1,AMICUS,ADPF0748
SIND.NAC. MEMBROS DA ADVOCACIA GERAL DA UNIAO - SINMAGU,1,INTDO,ADI4036
SIND.NAC. PERITOS CRIMINAIS FEDERAIS,1,AMICUS,ADI5729
SIND.NAC. PERITOS CRIMINAIS FEDERAIS - APCF,4,AMICUS,ADI5039
SIND.NAC. PERITOS CRIMINAIS FEDERAIS - APCF,4,AMICUS,ADI5182
SIND.NAC. PERITOS CRIMINAIS FEDERAIS - APCF,4,AMICUS,ADI5889
SIND.NAC. PERITOS CRIMINAIS FEDERAIS - APCF,4,AMICUS,ADI6035
SIND.NAC. PERITOS CRIMINAL FEDERAIS - APCF,1,AMICUS,ADI2914
SIND.NAC. PERITOS FEDERAIS AGRARIOS - SINDPFA,3,AMICUS,ADI5685
SIND.NAC. PERITOS FEDERAIS AGRARIOS - SINDPFA,3,AMICUS,ADI5687
SIND.NAC. PERITOS FEDERAIS AGRARIOS - SINDPFA,3,AMICUS,ADI6035
"SIND.NAC. PROCURADORES AUTARQUICOS, DOS ASSISTENTES JURIDICOS E DOS ADVOGADOS DA ADMINISTROCAO DIRETA, INDIRETA E FUNDACIONAL DA UNIAO",1,REQTE,ADI0557
SIND.NAC. PROCURADORES DA FAZENDA NACIONAL,9,AMICUS,ADI3396
SIND.NAC. PROCURADORES DA FAZENDA NACIONAL,9,AMICUS,ADI3786
SIND.NAC. PROCURADORES DA FAZENDA NACIONAL,9,AMICUS,ADI5296
SIND.NAC. PROCURADORES DA FAZENDA NACIONAL,9,AMICUS,ADI5334
SIND.NAC. PROCURADORES DA FAZENDA NACIONAL,9,AMICUS,ADI5405
SIND.NAC. PROCURADORES DA FAZENDA NACIONAL,9,INTDO,ADI4068
SIND.NAC. PROCURADORES DA FAZENDA NACIONAL,9,INTDO,ADI6053
SIND.NAC. PROCURADORES DA FAZENDA NACIONAL,9,INTDO,ADI6403
SIND.NAC. PROCURADORES DA FAZENDA NACIONAL,9,REQTE,ADI4064
SIND.NAC. SERVIDORES ADMINISTROTIVOS E AUXILIARES DA RECEITA FEDERAL - SINDSARF,1,REQTE,ADI3766
SIND.NAC. SERVIDORES DAS AGENCIAS NACIONAIS DE REGULACAO - SINAGENCIAS,10,AMICUS,ADI3740
SIND.NAC. SERVIDORES DAS AGENCIAS NACIONAIS DE REGULACAO - SINAGENCIAS,10,AMICUS,ADI4830
SIND.NAC. SERVIDORES DAS AGENCIAS NACIONAIS DE REGULACAO - SINAGENCIAS,10,AMICUS,ADI4838
SIND.NAC. SERVIDORES DAS AGENCIAS NACIONAIS DE REGULACAO - SINAGENCIAS,10,AMICUS,ADI5348
SIND.NAC. SERVIDORES DAS AGENCIAS NACIONAIS DE REGULACAO - SINAGENCIAS,10,AMICUS,ADI5389
SIND.NAC. SERVIDORES DAS AGENCIAS NACIONAIS DE REGULACAO - SINAGENCIAS,10,AMICUS,ADI5502
SIND.NAC. SERVIDORES DAS AGENCIAS NACIONAIS DE REGULACAO - SINAGENCIAS,10,AMICUS,ADI6254
SIND.NAC. SERVIDORES DAS AGENCIAS NACIONAIS DE REGULACAO - SINAGENCIAS,10,AMICUS,ADI6255
SIND.NAC. SERVIDORES DAS AGENCIAS NACIONAIS DE REGULACAO - SINAGENCIAS,10,AMICUS,ADI6271
SIND.NAC. SERVIDORES DAS AGENCIAS NACIONAIS DE REGULACAO - SINAGENCIAS,10,REQTE,ADI4250
SIND.NAC. SERVIDORES DAS AGENCIAS NACIONAIS DE REGULACAO SINAGENCIAS,1,AMICUS,ADI6258
SIND.NAC. SERVIDORES DO MIN. DAS RELACOES EXTERIORES - SINDITAMARATY,2,AMICUS,ADI5685
SIND.NAC. SERVIDORES DO MIN. DAS RELACOES EXTERIORES - SINDITAMARATY,2,AMICUS,ADI5687
SIND.NAC. SERVIDORES DO MP DA UNIAO - SINASEMPU,2,REQTE,ADI4100
SIND.NAC. SERVIDORES DO MP DA UNIAO - SINASEMPU,2,REQTE,ADI4184
SIND.NAC. SERVIDORES DO PLANO ESPECIAL DE CARGOS DA POLICIA FEDERAL,2,AMICUS,ADI5687
SIND.NAC. SERVIDORES DO PLANO ESPECIAL DE CARGOS DA POLICIA FEDERAL,2,AMICUS,ADI5735
SIND.NAC. SERVIDORES DO PLANO ESPECIAL DE CARGOS DA POLICIA FEDERAL - SINPECPF,2,AMICUS,ADI5685
SIND.NAC. SERVIDORES DO PLANO ESPECIAL DE CARGOS DA POLICIA FEDERAL - SINPECPF,2,AMICUS,ADI6035
"SIND.NAC. SERVIDORES FEDERAIS AUTARQUICOS NOS ENTES DE FORMULACAO, PROMOCAO E FISCALIZACAO DA POLITICA DA MOEDA E DO CREDITO - SINAL",2,AMICUS,ADI4887
"SIND.NAC. SERVIDORES FEDERAIS AUTARQUICOS NOS ENTES DE FORMULACAO, PROMOCAO E FISCALIZACAO DA POLITICA DA MOEDA E DO CREDITO - SINAL",2,AMICUS,ADI4888
SIND.NAC. SERVIDORES FEDERAIS DA EDUCACAO BASICA E PROFISSIONAL,1,AMICUS,ADI4889
SIND.NAC. SERVIDORES FEDERAIS DA EDUCACAO BASICA E PROFISSIONAL - SINASEFE,1,AMICUS,ADI5389
"SIND.NAC. SERVIDORES FEDERAIS DA EDUCACAO BASICA, PROFISSIONAL E TECNOLOGICA - SINASEFE",4,AMICUS,ADI3740
"SIND.NAC. SERVIDORES FEDERAIS DA EDUCACAO BASICA, PROFISSIONAL E TECNOLOGICA - SINASEFE",4,AMICUS,ADI5348
"SIND.NAC. SERVIDORES FEDERAIS DA EDUCACAO BASICA, PROFISSIONAL E TECNOLOGICA - SINASEFE",4,AMICUS,ADI5502
"SIND.NAC. SERVIDORES FEDERAIS DA EDUCACAO BASICA, PROFISSIONAL E TECNOLOGICA - SINASEFE",4,AMICUS,ADI5537
"SIND.NAC. SERVIDORES FEDERAIS DA EDUCACAO BASICA, PROFISSIONAL E TECNOLOGICA - SINASEFE NACIONAL",3,AMICUS,ADI5755
"SIND.NAC. SERVIDORES FEDERAIS DA EDUCACAO BASICA, PROFISSIONAL E TECNOLOGICA - SINASEFE NACIONAL",3,AMICUS,ADI6035
"SIND.NAC. SERVIDORES FEDERAIS DA EDUCACAO BASICA, PROFISSIONAL E TECNOLOGICA - SINASEFE NACIONAL",3,AMICUS,ADI6315
SIND.NAC. TAXISTAS - SINTAX,1,REQTE,ADI0275
SIND.NAC. TECNICOS DA RECEITA FEDERAL - SINDIRECEITA,1,INTDO,ADI3099
SIND.NAC. TRABALHADORES DA FUNDACAO INST.BRAS. DE GEOGRAFIA E ESTATISTICA - ASSIBGE,1,REQTE,ADI4463
SIND.NAC. TRABALHADORES EM RESSEGUROS - SINTRES,1,REQTE,ADI1562
SIND.NAC. TRABALHADORES EM SISTEMAS DE TELEVISAO POR ASSINATURA E SERVICOS ESPECIAIS DE TELECOMUNICACOES - SINCAB,1,AMICUS,ADI5826
SIND.NAC. TRABALHADORES NA INDUSTRIA MOEDEIRA,1,AMICUS,ADI6241
"SIND.NAC. TRANSPORTADORES RODOVIARIOS AUTONOMOS, PEQUENAS E MICRO - EMPRESAS DE TRANSPORTE RODOVIARIO DE VEICULOS - SIND.NAC. CEGONHEIROS",1,AMICUS,ADI5322
"SINDAEMA - SINDICATO DOS TRABALHADORES EM AGUA, ESGOTO E MEIO AMBIENTE NO ESTADO DO ESPIRITO SANTO",1,REQTE,ADI2141
SINDAFEBOL - SIND. DAS ASSOC. DE FUTEBOL PROF. E ADM. DO DESP. E LIGAS,1,INTDO,ADI3045
SINDALEMG - SINDICATO DOS SERVIDORES DA AL/MINAS GERAIS,1,AMICUS,ADI3842
SINDALENG - SINDICATO DOS SERVIDORES DA AL/MG,1,INTDO,ADI3106
SINDEPRO - SINDICATO DOS DELEGADOS DE POLICIA CIVIL DE RONDONIA,1,AMICUS,ADI5039
SINDGESTOR - SINDICATO DOS GESTORES GOVERNAMENTAIS DE GOIAS,1,AMICUS,ADI6129
SINDICATO DA CARREIRA GESTAO FAZENDARIA DO DISTRITO FEDERAL - SINDFAZFISCO,1,AMICUS,ADI4730
"SINDICATO DA CONSTRUCAO, GERACAO, TRANSMISSAO E DISTRIBUICAO DE ENERGIA ELETRICA E GAS NO MATO GROSSO - SINCREMAT",1,AMICUS,ADI4529
SINDICATO DA INDUSTRIA DE ENERGIA NO SAO PAULO,1,AMICUS,ADI5224
SINDICATO DA INDUSTRIA DO ACUCAR E DO ALCOOL NO PERNAMBUCO - SINDACUCAR,1,AMICUS,ADPF0433
SINDICATO DA INDUSTRIA DO FUMO DE SAO PAULO - SINDIFUMO,2,AMICUS,ADI4061
SINDICATO DA INDUSTRIA DO FUMO DE SAO PAULO - SINDIFUMO,2,INTDO,ADI3952
SINDICATO DA INDUSTRIA DO FUMO NO ESTADO DO RIO GRANDE DO SUL - SINDIFUMO - RS,1,INTDO,ADI3952
SINDICATO DA INDUSTRIA DO TABACO NO ESTADO DA BAHIA - SINDITABACOBAHIA,1,AMICUS,ADI4874
SINDICATO DAS CLASSES POLICIAIS CIVIS DO PARANA - SINCLAPOL,1,AMICUS,ADI5641
SINDICATO DAS CLASSES POLICIAIS CIVIS NO ESTADO DO PARANA - SINCLAPOL,3,AMICUS,ADI2926
SINDICATO DAS CLASSES POLICIAIS CIVIS NO ESTADO DO PARANA - SINCLAPOL,3,AMICUS,ADI4504
SINDICATO DAS CLASSES POLICIAIS CIVIS NO ESTADO DO PARANA - SINCLAPOL,3,AMICUS,ADI4719
"SINDICATO DAS EMPRESAS DE COMPRA, VENDA, LOCACAO E ADMINISTROCAO DE IMOVEIS RESIDENCIAIS E COMERCIAIS DE SAO PAULO - SECOVI",3,AMICUS,ADPF0747
"SINDICATO DAS EMPRESAS DE COMPRA, VENDA, LOCACAO E ADMINISTROCAO DE IMOVEIS RESIDENCIAIS E COMERCIAIS DE SAO PAULO - SECOVI",3,AMICUS,ADPF0748
"SINDICATO DAS EMPRESAS DE COMPRA, VENDA, LOCACAO E ADMINISTROCAO DE IMOVEIS RESIDENCIAIS E COMERCIAIS DE SAO PAULO - SECOVI",3,AMICUS,ADPF0749
"SINDICATO DAS EMPRESAS DE COMPRA, VENDA, LOCACAO E ADMINISTROCAO DE IMOVEIS RESIDENCIAIS E COMERCIAIS DE SAO PAULO - SECOVI - SP",1,AMICUS,ADI5883
"SINDICATO DAS EMPRESAS DE COMPRA, VENDA, LOCACAO, ADMINISTROCAO DE IMOVEIS RESIDENCIAIS E COMERCIAIS DE SAO PAULO - SECOVISAO PAULO",1,AMICUS,ADPF0623
SINDICATO DAS EMPRESAS DE INFORMATICA DO RIO DE JANEIRO,2,AMICUS,ADI5794
SINDICATO DAS EMPRESAS DE INFORMATICA DO RIO DE JANEIRO,2,AMICUS,ADI5859
SINDICATO DAS EMPRESAS DE INFORMATICA DO RIO GRANDE DO SUL - SEPRORGS,1,AMICUS,ADI3423
SINDICATO DAS EMPRESAS DE PROCESSAMENTO DE DADOS E SERVICOS DE INFORMATICA DE SAO PAULO - SEPROSP,1,AMICUS,ADI1945
"SINDICATO DAS EMPRESAS DE SEGURANCA PRIVADA, SISTEMAS DE SEGURANCA ELETRONICA, CURSOS DE FORMACAO E TRANSPORTE DE VALORES NO DISTRITO FEDERAL - SINDESPDISTRITO FEDERAL",1,AMICUS,ADI4831
"SINDICATO DAS EMPRESAS DE SERVICOS CONTABEIS E DAS EMPRESAS DE ASSESSORAMENTO, PERICIAS, INFORMACOES E PESQUISAS NO SAO PAULO - SESCON",2,AMICUS,ADI5794
"SINDICATO DAS EMPRESAS DE SERVICOS CONTABEIS E DAS EMPRESAS DE ASSESSORAMENTO, PERICIAS, INFORMACOES E PESQUISAS NO SAO PAULO - SESCON",2,AMICUS,ADI5859
"SINDICATO DAS EMPRESAS DE SERVICOS CONTABEIS E DAS EMPRESAS DE ASSESSORAMENTO, PERICIAS, INFORMACOES E PESQUISAS NO SAO PAULO - SESCON - SP",1,AMICUS,ADI5464
SINDICATO DAS EMPRESAS DE TRANSPORTE DE PASSAGEIROS NO MINAS GERAIS - SINDPAS,1,AMICUS,ADI4212
SINDICATO DAS EMPRESAS DE TRANSPORTE RODOVIARIO DE PASSAGEIROS DE MATO GROSSO,1,REQTE,ADI1529
SINDICATO DAS EMPRESAS DE TRANSPORTE RODOVIARIO INTERMUNICIPAL E INTERESTADUAL DE PASSAGEIROS DE GOIAS - SETRINPE,1,REQTE,ADI0593
